ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,office,employees
600543.SH,SSE,赵国柱,杜广真,朱晓宇,32112.0,19951229,甘肃,兰州市,www.mogao.com,mogao@mogao.com;552358496@qq.com;454461055@qq.com,甘肃省兰州市城关区东岗西路638号兰州财富中心23层,720
603289.SH,SSE,郑建国,郑建国,邵亮,26680.0,20060808,浙江,杭州市,cn.tedericglobal.com,securities@tederic-cn.com;wu_dongzhe@tederic-cn.com,浙江省杭州市杭州经济技术开发区下沙街道文泽北路245号,732
688308.SH,SSE,袁美和,谭文清,韩红涛,10000.0,19960123,湖南,株洲市,www.oke-carbide.com,oke_info@oke-carbide.com,"湖南省株洲市炎陵县中小企业创业园,湖南省株洲市芦淞区董家塅高科园创业四路8号",650
600838.SH,SSE,许骍,戴天,张敏,40088.1981,19931221,上海,上海市,www.shjb600838.com,Shjb838@shjb600838.com,上海市静安区北京西路669号东展商业大厦14楼,190
600839.SH,SSE,赵勇,李伟,潘晓勇,461624.4222,19930408,四川,绵阳市,www.changhong.com,600839@changhong.com;zhou.rw@changhong.com,四川省绵阳市高新区绵兴东路35号,49505
600840.SH,SSE,陈坚,张盛丰,相子强,30408.233,19861225,浙江,杭州市,www.600840.com.cn,xhcy600840@hotmail.com;xzq600840@hotmail.com;zhangruifeng1981@163.com,浙江省杭州市体育场路田家桥2号,190
600841.SH,SSE,蓝青松,徐秋华,汪宏彬,86668.983,19931227,上海,上海市,www.sdec.com.cn,sdecdsh@sdec.com.cn,上海市杨浦区军工路2636号,1902
600842.SH,SSE,周德孚,茅建医,茅建医,21559.4628,19921116,上海,上海市,www.zhongxi.com.cn,,上海市嘉定区外青松公路446号,236
601010.SH,SSE,贾云博,贾云博,何兰红,184800.0,19950927,江苏,南通市,www.wfdsj.cn,wf@wfdsj.cn;wf@wfgf.cn,江苏省南通市崇川区青年中路59号,3876
601000.SH,SSE,宣国宝,张小强,杨光,592592.8614,20030103,河北,唐山市,www.jtport.com.cn,tspgc@china.com,河北省唐山市海港经济开发区唐山港大厦,3847
600978.SH,SSE,刘壮超,万顺武,刘伟宏,148287.0004,20010531,广东,汕头市,www.yihualife.com,liuwh@yihua.com;chenxw@yihua.com;securities.yt@yihua.com,广东省汕头市澄海区莱芜岭海工业园,8198
600986.SH,SSE,唐颖,张磊,王颖轶,132455.2361,19931217,山东,东营市,www.kdgdigital.com,info@kedabeijing.com;sunbin@kedabeijing.com,北京市朝阳区伊莎文心广场A座5层,1458
688368.SH,SSE,胡黎强,胡黎强,汪星辰,6160.0,20081031,上海,上海市,www.bpsemi.com,bpsemi@bpsemi.com,中国(上海)自由贸易试验区张衡路666弄2号5层504-511室,210
603683.SH,SSE,周晓南,周晓南,潘晓婵,12667.0,20060419,上海,上海市,www.smithcn.com,jhxc@smithcn.com;xiaochan.pan@smithcn.com,上海市松江区玉树路1569号11幢11108室,1157
600843.SH,SSE,张敏,张敏,赵学廷,54858.96,19940419,上海,上海市,www.sgsbgroup.com,shenlj@sgsbgroup.com;600843@sgsbgroup.com;zyq@sgsbgroup.com;zhaoxt@sgsbgroup.com,上海市浦东新区新金桥路1566号3楼,3686
600844.SH,SSE,王斌,李国方,成国俊,101652.424,19940217,江苏,镇江市,www.600844.com,s600844@126.com;jzx@600844.com;yujp@600844.com,江苏省丹阳市南三环路888号高新技术创新园C1楼,1269
600845.SH,SSE,夏雪松,朱湘凯,吕子男,115543.8821,19940815,上海,上海市,www.baosight.com,investor@baosight.com,上海市浦东新区自由贸易试验区郭守敬路515号,4261
600846.SH,SSE,王明忠,张晔,骆君君,62476.1516,19930611,上海,上海市,www.tjkjsy.com.cn,tjkjsy@tjkjsy.com.cn,上海市杨浦区四平路1398号同济联合广场B座20层,3169
600847.SH,SSE,莫天全,张文江,张晶,15328.74,19920718,重庆,重庆市,www.cqwanli.com,cqwanli2010@126.com,重庆市江津区双福街道创业路26号综合楼幢1-1,481
603607.SH,SSE,孙建成,孙建成,邵波,17851.68,19921008,浙江,绍兴市,www.sx-jhjg.com,Web@sx-jhjg.com,浙江省绍兴市越城区中山路89号,550
600410.SH,SSE,王维航,赵康,郝锴,109874.3383,19981130,北京,北京市,www.teamsun.com.cn,securities@teamsun.com.cn,北京市海淀区西北旺东路10号院东区23号楼北京华胜天成科研大楼,3980
603610.SH,SSE,唐国海,黄小卫,唐蒙恬,20745.9057,20051019,浙江,嘉兴市,www.keeson.com,softide@softide.cn,浙江省嘉兴市秀洲区王江泾镇秋茂路158号,2107
600848.SH,SSE,袁国华,丁桂康,王春辉,210206.8212,19941124,上海,上海市,www.lingangholding.com,ir@shlingang.com,上海市松江区莘砖公路668号B座18楼,503
601607.SH,SSE,周军,左敏,陈津竹,284208.9322,19940118,上海,上海市,www.sphchina.com,pharm@sphchina.com,上海市太仓路200号上海医药大厦,47459
600850.SH,SSE,江波,张为民,侯志平,42685.2228,19930913,上海,上海市,www.shecc.com,ecczb@shecc.com;dm@shecc.com,上海市徐汇区桂平路391号新漕河泾国际商务中心B幢27层,2516
600851.SH,SSE,费敏华,黄源,王益民,120705.6692,19931115,上海,上海市,www.haixin.com,600851@haixin.com;prh@haixin.com;wym@haixin.com,上海市福州路666号金陵海欣大厦18楼,1508
600852.SH,SSE,汪浩,,陈璞,16430.8602,19810228,四川,成都市,www.sietco.cn,sietco@163.com,四川省成都市顺城大街206号四川国际大厦24层,38
601168.SH,SSE,王海丰,罗已翀,陈斌,238300.0,20001228,青海,西宁市,www.westmining.com,wm@westmining.com;hanym@westmining.com;chenbin@westmining.com,青海省西宁市五四大街52号,5805
600985.SH,SSE,孙方,葛春贵,邱丹,217245.7461,19990318,安徽,淮北市,www.hbkykg.com,hyd_msc@hbcoal.com;zqtzb@hbcoal.com;qd@hbcoal.com;775388549@qq.com,安徽省淮北市人民中路276号,56514
600455.SH,SSE,王萍,王萍,蔡启龙,6245.8,19940831,陕西,西安市,www.butone.com,caiql@butone.com;stock@butone.com;duli@butone.com,陕西省西安市高新技术开发区东区火炬路3号楼10层C座,569
688020.SH,SSE,苏陟,苏陟,佘伟宏,8000.0,20101215,广东,广州市,www.fbflex.com,dm@fbflex.com,广东省广州市高新技术产业开发区开源大道11号A5栋第六层,347
600853.SH,SSE,田玉龙,宁长远,李梓丰,100490.1546,19930118,黑龙江,哈尔滨市,www.longjianlq.com,postmaster@longjianlq.com;lj_xuxiaoyan@163.com;lzf200508@163.com,黑龙江省哈尔滨市南岗区嵩山路109号,5671
600854.SH,SSE,沈华平,颜旗,徐来林,51945.8538,19881203,江苏,泰州市,www.chunlan.com,clgfzqb@chunlan.com,江苏省泰州市春兰工业园区春兰路1号,203
600855.SH,SSE,金苍松,苏子华,刘磊,43853.6633,19921224,北京,北京市,www.ascf.com.cn,db@china-ccf.cn;tongwei@china-ccf.cn;liulei@china-ccf.cn,北京市海淀区永定路51号航天数控大楼,2203
600856.SH,SSE,黄杰,黄杰,由海涛,136665.4379,19880719,北京,北京市,www.snencn.cn,you.ht@snencn.cn;guo.j@snencn.cn;zhongtian@snencn.cn,北京市东城区东长安街1号W2座7层,547
600018.SH,SSE,顾金山,严俊,丁向明,2317367.465,19881021,上海,上海市,www.portshanghai.com.cn,dongmi@portshanghai.com.cn;600018@portshanghai.com.cn,上海市虹口区东大名路358号(国际港务大厦),14650
600325.SH,SSE,李光宁,陈茵,侯贵明,211721.9616,19920818,广东,珠海市,www.cnhuafas.com,zqb@cnhuafas.com,广东省珠海市昌盛路155号,7566
600961.SH,SSE,刘朗明,何献忠,陈湘军,52745.7914,19931220,湖南,株洲市,www.torchcn.com,zytorch@torchcn.com,湖南省株洲市天元区衡山东路12号,2090
600857.SH,SSE,应飞军,应飞军,严鹏,22431.9919,19940421,浙江,宁波市,www.600857.com.cn,yanpeng@600857.com.cn;600857@600857.com.cn,浙江省宁波市海曙区和义路77号汇金大厦21层,200
600858.SH,SSE,布廷现,康翔,徐宏伟,52006.6589,19930227,山东,济南市,www.inzonegroup.cn,600858@sina.com,山东省济南市泺源大街66号银座大厦C座,12723
600859.SH,SSE,杜宝祥,尚喜平,岳继鹏,77625.035,19930428,北京,北京市,www.wfj.com.cn,wfjdshh@wfj.com.cn;wfjcc@wfj.com.cn,北京市王府井大街253号,11981
600483.SH,SSE,林金本,程元怀,汪元军,176037.6808,19940111,福建,南平市,www.fjec.com.cn,wangyj1@fjec.com.cn;fngf@fjec.com.cn;zhengy2@fjec.com.cn;fwb_fngf@fjec.com.cn,福建省福州市五四路75号福建外贸大厦29层,2983
600405.SH,SSE,何振亚,何振亚,胡一元,55714.3948,19950121,北京,北京市,www.dpc.com.cn,hyy@dpc.com.cn;liuxin@dpc.com.cn;chenqianqian@dpc.com.cn,北京市丰台区科技园区星火路8号,2468
600461.SH,SSE,邵涛,魏桂生,邓勋元,94803.8351,20010122,江西,南昌市,www.jxhcsy.com,dxy600461@163.com;guilei000006@163.com;jx600461@163.com;497057754@qq.com,江西省南昌市红谷滩新区绿茵路1289号,5724
603110.SH,SSE,樊黎黎,庄盛鑫,周其华,14373.338,19941218,浙江,台州市,www.chinaneweast.com,chinaneweast@chinaneweast.com;Zhouqihua22@163.com;zengguangfeng@df603110.com,浙江省台州市黄岩区劳动北路118号8楼,386
688356.SH,SSE,赵宣,赵宣,陈斌,6000.0,20011009,北京,北京市,www.jenkem.com,ir@jenkem.com,天津经济技术开发区西区康诚街9号,137
600860.SH,SSE,王军,李俊杰,栾杰,48500.0,19930713,北京,北京市,www.jingchenggf.com.cn,jcgf@btic.com.cn,北京市通州区漷县镇漷县南三街2号,1470
600861.SH,SSE,王禄征,吴文学,陈红,31680.4949,19921103,北京,北京市,www.bjcx.cn,bg8225@sina.com;cxdb@bjcx.cn,北京市海淀区复兴路甲23号,1626
600862.SH,SSE,李志强,张军,刘向兵,139304.9107,19881221,江苏,南通市,www.avicht.com.cn,liuxb@avicht.cn;ntmt@public.nt.js.cn;webmaster@avicht.com.cn,江苏省南通市港闸区永和路1号,1795
600863.SH,SSE,高原,王定伦,王晓戎,580852.7792,19940512,内蒙古,呼和浩特市,www.nmhdwz.com,nmhd@nmhdwz.com,内蒙古自治区呼和浩特市锡林南路工艺厂巷电力科技楼,6834
600864.SH,SSE,赵洪波,胡晓萍,张名佳,208057.052,19940812,黑龙江,哈尔滨市,,sbrd27@sohu.com,黑龙江省哈尔滨市松北区创新二路277号哈投大厦29层,4110
600865.SH,SSE,陈夏鑫,,陈琳玲,37624.0316,19920930,浙江,杭州市,www.baidagroup.com,invest@baidagroup.com;baida@baidagroup.com,浙江省杭州市余杭区南苑街22号临平西子国际2号楼34楼,207
603937.SH,SSE,蔡征国,蔡征国,陈波,20888.0,20040330,江苏,常州市,www.jsldxcl.com,webmaster@jsldxcl.com;chenbo@jsldxcl.com,江苏省常州市钟楼区龙城大道1959号,367
600997.SH,SSE,刘宝珠,彭余生,侯树忠,158779.9851,20010630,河北,唐山市,www.kkcc.com.cn,kcc@kailuan.com.cn,河北省唐山市新华东道70号东楼,11309
600866.SH,SSE,陈武,应军,刘欣欣,73901.9166,19920418,广东,肇庆市,www.starlake.com.cn,sl@starlake.com.cn;zhangkj@starlake.com.cn,广东省肇庆市工农北路67号,2291
600867.SH,SSE,冷春生,冷春生,苏璠,203398.8517,19921228,吉林,通化市,www.thdb.com,thdb600867@163.com;guliping@thdb.com;thdb600867@thdb.com;sufan@thdb.com,吉林省通化市通化县东宝新村,2706
600868.SH,SSE,张能勇,温增勇,胡苏平,189814.8679,19930101,广东,梅州市,www.chinameiyan.com,mysd@chinameiyan.com,广东省梅州市梅县区新县城沿江南路1号,422
600869.SH,SSE,蒋锡培,蒋华君,邵亮,221935.2746,19950125,青海,西宁市,www.600869.com,87249788@600869.com,江苏省宜兴市高塍远东大道6号,8385
600870.SH,SSE,陈诗毅,王秋容,王秋容,52319.9665,19931231,福建,厦门市,www.iprima.com.cn,zqb@iPrima.com.cn;SH600870@126.com,福建省厦门市思明区环岛南路3088号三楼302室,35
601727.SH,SSE,郑建华,黄瓯,伏蓉,1515565.2927,20040301,上海,上海市,www.shanghai-electric.com,service@shanghai-electric.com;ir@shanghai-electric.com,上海市黄浦区四川中路110号,33720
601991.SH,SSE,陈飞虎,梁永磐,姜进明,1850671.0504,19941213,北京,北京市,www.dtpower.com,DTPOWER@DTPOWER.COM;JIANGJINMING@DTPOWER.COM,北京市西城区广宁伯街9号,33483
600871.SH,SSE,陈锡坤,袁建强,李洪海,1898434.0033,19941121,北京,北京市,ssc.sinopec.com,ir.ssc@sinopec.com,北京市朝阳区吉市口路9号,73263
600872.SH,SSE,陈琳,李翠旭,邹卫东,79663.7194,19930116,广东,中山市,www.jonjee.com,jonjee@jonjee.com;aguo@jonjee.com;zouwd@jonjee.com,广东省中山市中山火炬高技术产业开发区厨邦路1号广东美味鲜调味食品有限公司综合楼,4667
600873.SH,SSE,王爱军,何君,刘现芳,310002.1848,19950209,西藏,拉萨市,www.meihuagrp.com,mhzqb@meihuagrp.com,河北省廊坊市经济技术开发区华祥路66号,11671
600874.SH,SSE,刘玉军,唐福生,牛波,142722.843,19930608,天津,天津市,www.tjcep.com,tjcep@tjcep.com;guo_fx@tjcep.com;cosec@tjcep.com;niu_bo@tjcep.com,天津市南开区卫津南路76号天津创业环保大厦,2005
600875.SH,SSE,邹磊,俞培根,龚丹,311976.413,19931228,四川,成都市,www.dec-ltd.cn,dsb@dongfang.com,四川省成都市高新西区西芯大道18号,17360
600295.SH,SSE,王臻,王臻,郭升,142794.7069,19951015,内蒙古,鄂尔多斯市,www.chinaerdos.com,lilili@chinaerdos.com;Guo_s@chinaerdos.com,内蒙古自治区鄂尔多斯市东胜区罕台轻纺街1号,23290
600272.SH,SSE,庄虔赟,刘光靓,张燕华,24300.0,19970804,上海,上海市,www.chinesekk.com,dm@chinesekk.com;zyh@chinesekk.com,上海市静安区海防路421号3号楼1-3楼,714
600320.SH,SSE,朱连宇,黄庆丰,孙厉,526835.3501,19920214,上海,上海市,www.zpmc.com,IR@zpmc.com,上海市浦东新区东方路3261号,8701
600555.SH,SSE,廖虹宇,,彭见兴,130350.0,19990114,海南,三亚市,www.ninedragon.com.cn\www.hnainnovation.com,jx_peng@hnair.com;ya-wen@hnair.com,海南省三亚市天涯区凤凰国际机场贵宾楼A区办公区,69
600027.SH,SSE,丁焕德,罗小黔,张戈临,986297.6653,19940628,山东,济南市,www.hdpi.com.cn,hdpi@hdpi.com.cn;zhanggl@hdpi.com.cn,北京市西城区宣武门内大街2号,27287
600421.SH,SSE,周梁辉,周梁辉,帅曲,19560.0,19971120,湖北,武汉市,,,湖北省武汉市东湖新技术开发区关山大道355号光谷新世界中心T1座2909室,277
600966.SH,SSE,龚神佑,林新阳,卫永清,133684.4288,19940429,山东,淄博市,www.bohui.net,zqb@bohui.com,山东省淄博市桓台县马桥镇工业路北首,4382
603956.SH,SSE,李纪玺,柳兵,王浩丞,42596.01,20110729,上海,上海市,www.shwpg.com,wanghaocheng@shwpg.com;yangrui@shwpg.com,上海市嘉定区恒定路1号,1793
600876.SH,SSE,张冲,马炎,吴知新,54854.0432,19960807,河南,洛阳市,www.zhglb.com,gfbgs@clfg.com;lywzhx@126.com;lbgsb@126.com;lybl600876@163.com,河南省洛阳市西工区唐宫中路9号,2424
600877.SH,SSE,周春林,穆杰,陈国斌,82216.1695,19871114,重庆,重庆市,www.jialing.com.cn,cetcenergy@126.com,天津市滨海高新区华苑产业区(环外)海泰华科五路6号6幢,414
600878.SH,SSE,刘建强,刘建强,邵静,133348.4276,19881001,辽宁,大连市,,beedatec400030@sohu.com,辽宁省大连市中山区人民路新世界名泷大厦4517室,240
600879.SH,SSE,任德民,王亚文,吕凡,271927.1284,19900718,湖北,武汉市,www.catec-ltd.cn,lufan@catec-ltd.cn;catec@catec-ltd.cn;sunzhaoqian@catec-ltd.cn,北京市海淀区丰滢东路1号,15055
600880.SH,SSE,母涛,张涛,苟军,109333.2092,19661019,四川,成都市,www.b-raymedia.com,b-raymedia@b-ray.com.cn;wangwei@b-ray.com.cn;goujun@b-ray.com.cn,四川省成都市锦江区三色路38号博瑞·创意成都大厦A座23楼,1018
600881.SH,SSE,宋尚龙,刘树森,秦音,324891.3588,19931109,吉林,长春市,www.yatai.com,info@yatai.com;qinyin@yatai.com;zsd@yatai.com,吉林省长春市吉林大路1801号,19597
603557.SH,SSE,周建永,周建永,吴剑军,49598.4497,20091228,浙江,丽水市,www.abckids.com.cn,abckids@qbabc.com.cn,浙江省丽水市青田县油竹新区侨乡工业园区赤岩3号,1750
688390.SH,SSE,黄敏,黄敏,都进利,8800.0,20101105,江苏,苏州市,www.goodwe.com,ir@goodwe.com,江苏省苏州市虎丘区高新区紫金路90号,889
688025.SH,SSE,黄治家,刘健,吴检柯,9236.8576,20060418,广东,深圳市,www.jptoe.com,wjk@jptoe.com;hlx@jptoe.com,广东省深圳市龙华区观湖街道鹭湖社区观盛五路8-1号科姆龙科技园A栋1201,929
600975.SH,SSE,何军,刘艳书,罗雁飞,65267.5584,20010626,湖南,长沙市,www.newwf.com,nwf_123456@126.com,"湖南省长沙市五一西路2号“第一大道”19,20楼",1487
603858.SH,SSE,赵涛,赵超,蒲晓平,114158.061,20010510,山东,菏泽市,www.buchang.com,ir@buchang.com,山东省菏泽市中华西路369号,7923
603900.SH,SSE,沈东军,沈东军,刘昆,34047.384,19991122,江苏,南京市,www.leysen1855.com,603900@leysen1855.com,江苏省南京市雨花台区花神大道19号,2180
600882.SH,SSE,柴琇,任松,谢毅,40930.9045,19881129,上海,上海市,www.groundmilk.com,ir@milkland.com.cn,上海市浦东新区金桥路1398号金台大厦9楼,1609
600883.SH,SSE,刘志波,施阳,杨庆宏,23608.8,19900526,云南,保山市,www.ynbowin.com,yn600883@163.com,云南省昆明市官渡区春城路219号东航投资大厦806室,91
600884.SH,SSE,李智华,李智华,穆金光,162800.9229,19921214,浙江,宁波市,www.ssgf.net,ssgf@shanshan.com,浙江省宁波市鄞州区日丽中路777号杉杉大厦26层,4681
600885.SH,SSE,郭满金,郭满金,林旦旦,74476.1552,19901221,湖北,武汉市,www.hongfa.com,zqb@hongfa.com,福建省厦门市集美北部工业区东林路564号,13133
600886.SH,SSE,朱基伟,朱基伟,杨林,696587.3347,19960618,北京,北京市,www.sdicpower.com,gtdl@sdicpower.com,北京市西城区西直门南小街147号,9374
600887.SH,SSE,潘刚,潘刚,邱向敏,608321.1833,19930604,内蒙古,呼和浩特市,www.yili.com,info@yili.com;qxm@yili.com;ytnliuyanan@yili.com,内蒙古自治区呼和浩特市金山开发区金山大街1号,59052
603192.SH,SSE,钱建中,钱建中,李兵,10666.6667,20070625,上海,上海市,www.shhdsz.com,hdkj@shhdsz.com,上海市金山区金山卫镇春华路180路,542
600965.SH,SSE,李高生,李高生,李伟,81870.0955,19980318,河北,廊坊市,www.fucheng.net,Fortune600965@163.com;wosbsm@126.com;ljamc@163.com,河北省三河市燕郊高新技术园区京榆大街963号,3001
600991.SH,SSE,张房有,付守杰,吴敬培,52087.139,19961113,湖南,长沙市,www.gaccf.com,gcmc@gaccf.com;wangtianjun@gaccf.com,湖南省长沙市经济技术开发区漓湘中路15号,4497
603725.SH,SSE,吴启超,吴启超,徐芳,20535.2,20000515,广东,佛山市,www.tianantech.com,securities@tianantech.com,广东省佛山市禅城区南庄镇梧村工业区,1198
603822.SH,SSE,沈健,沈健,王艳涛,7335.6509,20030122,浙江,嘉兴市,www.jiaaohuanbao.com,info@jiaaohuanbao.com;wangyantao_1984@163.com;huaxiaoy@163.com,浙江省嘉兴市桐乡市经济开发区一期工业区崇福大道761号,531
600888.SH,SSE,孙健,孙健,刘建昊,102470.54,19960213,新疆,乌鲁木齐市,www.joinworld.com,ljh600888@joinworld.com;xjjw600888@joinworld.com;Xjjw600888@126.com,新疆维吾尔自治区乌鲁木齐市高新区喀什东路18号,2790
600889.SH,SSE,丁明国,陈建军,陈波,36634.601,19920928,江苏,南京市,www.ncfc.cn,cb_008@126.com;chb@ncfc.cn;ncfo@viscosefibre.com;1332596571@QQ.com,江苏省南京市六合区瓜埠镇郁庄路2号新材料产业园,1209
600890.SH,SSE,朱雷,卢建,郭洪洁,57919.4925,19930612,北京,北京市,www.credholding.com,600890@credholding.com;guohongjie@credholding.com,北京市海淀区苏州街18号院长远天地大厦C座二层,20
600891.SH,SSE,李亚,潘建华,潘建华,61758.5803,19930614,黑龙江,哈尔滨市,www.qlgroup.com.cn,zqb@qlgroup.com.cn,黑龙江省哈尔滨市南岗区东大直街319号,755
600892.SH,SSE,周镇科,陈井阳,陈井阳,55946.4188,19930901,广东,深圳市,www.600892.com.cn,dswh@600892.com.cn,广东省深圳市福田区景田北一街28-1邮政综合楼6楼,376
688081.SH,SSE,程家明,程家明,姚小华,7360.0,20040617,湖北,武汉市,www.xingtu.com,xingtu@xingtu.com,湖北省武汉市东湖新技术开发区关山大道1号软件产业三期A3栋8层,421
603069.SH,SSE,刘海荣,刘海荣,符人恩,31600.0,19851128,海南,海口市,www.0898hq.com,hqgfdsb@163.com,海南省海口市美兰区海府路24号(海汽大厦),3532
603808.SH,SSE,夏国新,夏国新,黄国维,33251.5611,19990608,广东,深圳市,www.ellassay.com,zqfw@ellassay.com,广东省深圳市福田区车公庙天安创新科技广场A栋1901-1905,3960
600893.SH,SSE,杨森,李健,王洪雷,266559.4238,19931223,陕西,西安市,hfdl.aecc.cn,hkdl2008@xaec.com;HKDL2008@XAE.AECC.CN,陕西省西安市未央区徐家湾,35218
600894.SH,SSE,蔡瑞雄,蒙锦昌,杜景来,85994.6895,19881024,广东,广州市,www.guangrigf.com,grgf@guangrigf.com,广东省广州市海珠区新港东路1222号万胜广场B塔17楼,4200
600895.SH,SSE,刘樱,何大军,郭凯,154868.955,19960418,上海,上海市,www.600895.com\www.600895.cn,investors@600895.com,上海市浦东新区松涛路560号8层,165
600896.SH,SSE,密春雷,,何永祥,102480.5419,19930402,海南,三亚市,www.lanhaimedical.com,luanyunling@lanhaimedical.com;security@lanhaimedical.com,上海市浦东新区世纪大道201号20楼,177
603269.SH,SSE,金敖大,吴祝平,刘立,11251.8866,19931112,江苏,常州市,www.seagull-ct.com,liuli@seagull-ct.com;jiangyueheng@seagull-ct.com,江苏省常州市武进经济开发区祥云路16号,480
600995.SH,SSE,姜洪东,骆东,彭炜,47852.64,19971229,云南,文山壮族苗族自治州,www.wsdl.com.cn,wsdl@wsdl.sina.net,云南省文山市凤凰路29号,2303
600420.SH,SSE,周斌,周斌,魏冬松,102695.8366,19961127,上海,上海市,www.shyndec.com,shyndec@sinopharm.com;xdzy_weidongsong@sinopharm.com,上海市静安区北京西路1320号,13117
603036.SH,SSE,曹彩红,许波兵,陈小锋,20668.1,19891012,江苏,南通市,www.rutong.com,rtgfdsh@rutong.com,江苏省南通市如东经济开发区新区淮河路33号,644
601952.SH,SSE,胡兆辉,朱亚东,张恒,137800.0,19920506,江苏,南京市,www.skiad.com.cn,skiad_ltd@163.com,江苏省南京市建邺区恒山路136号苏垦大厦11-12楼,10800
600897.SH,SSE,朱昭,朱昭,曾海颖,29781.0,20030906,福建,厦门市,www.xiamenairport.com.cn,600897@iport.com.cn,福建省厦门市湖里区高崎南八路9号T4候机楼东侧一楼办公区,3461
600898.SH,SSE,宋林林,宋火红,邵杰,25252.382,20041230,山东,济南市,www.gomecomm.com.cn,gmtc600898@gometech.com.cn,山东省济南市历下区趵突泉北路12号,1102
600899.SH,SSE,杨海坡,杨海坡,郝一峰,17750.5386,19960419,浙江,杭州市,,xlgf600899@163.com,浙江省杭州市上塘路86号,57
600971.SH,SSE,袁兆杰,焦殿志,朱四一,120000.4884,20001229,安徽,淮北市,www.ahhymd.com.cn,hymd600971@163.com;905939872@qq.com;1151735079@qq.com,安徽省宿州市西昌路157号,13819
600829.SH,SSE,刘波,朱卫东,程轶颖,57988.8597,19940219,黑龙江,哈尔滨市,www.hyrmtt.com.cn,chengyy@hyrmtt.com.cn;renmintongtai@hyrmtt.com.cn;wangl@hyrmtt.com.cn,黑龙江省哈尔滨市道里区哈药路418号,3424
600830.SH,SSE,邵松长,胡秋华,钱菁,45432.2747,19980108,浙江,宁波市,www.sunnyloantop.cn,slt@sunnyloantop.cn,浙江省宁波市西河街158号,319
600831.SH,SSE,王立强,韩普,杨莎,71045.7531,19961231,陕西,西安市,www.600831.com,600831@china.com,陕西省西安市曲江新区曲江行政商务区曲江首座大厦,6825
600832.SH,SSE,徐辉,徐辉,徐晓珺,318633.4874,19920509,上海,上海市,www.opg.cn,xuxj@opg.cn;liubin@opg.cn;opg@opg.cn,上海市浦东世纪大道1号,1912
688066.SH,SSE,王宇翔,王宇翔,王军,16598.3333,20080124,北京,北京市,www.piesat.com.cn,ir@piesat.cn,北京市海淀区杏石口路益园文化创意产业基地A区1号楼5层,1246
688310.SH,SSE,林军华,林军华,林栋,8360.0,20030310,浙江,台州市,www.maiderchina.com,zq@maiderchina.com,浙江省台州市玉环市沙门镇滨港工业城,448
603658.SH,SSE,杨增利,杨增利,房瑞宽,45097.8659,19990915,河南,郑州市,www.autobio.com.cn,autobio@autobio.com.cn;fangruikuan@autobio.com.cn;wangna@autobio.com.cn,河南省郑州市经济技术开发区经开第十五大街199号,3764
601717.SH,SSE,焦承尧,贾浩,张海斌,173247.137,20021106,河南,郑州市,www.zmj.com,ir@zmj.com;haibin.zhang@zmj.com;zhipeng.xi@zmj.com,河南省郑州市经济技术开发区第九大街167号,17230
601328.SH,SSE,任德奇,刘珺,顾生,7426272.6645,19870330,上海,上海市,www.bankcomm.com,investor@bankcomm.com,上海市浦东新区银城中路188号,86646
601939.SH,SSE,田国立,田国立,胡昌苗,25001097.7486,20040917,北京,北京市,www.ccb.com,ir@ccb.com,北京市西城区金融大街25号,342785
601398.SH,SSE,陈四清,谷澍,官学清,35640625.7089,19851122,北京,北京市,www.icbc.com.cn\www.icbc-ltd.com,ir@icbc.com.cn,北京市西城区复兴门内大街55号,434798
601288.SH,SSE,周慕冰,张青松,韩国强,34998303.3873,19861218,北京,北京市,www.abchina.com,ir@abchina.com,北京市东城区建国门内大街69号,455095
600958.SH,SSE,金文忠,金文忠,王如富,699365.5803,19971210,上海,上海市,www.dfzq.com.cn,wangrf@orientsec.com.cn;litingting@orientsec.com.cn;ir@orientsec.com.cn,"中国上海市黄浦区中山南路119号东方证券大厦,中国上海市黄浦区中山南路318号2号楼3-6层,12层,13层,22层,25-27层,29层,32层,36层,38层",5874
603429.SH,SSE,徐善水,郭曙光,刘力争,38023.8957,19980915,安徽,安庆市,www.ahjiyou.com.cn,jyzqb@genuinepacking.com,安徽省安庆市太湖经济开发区,1041
688577.SH,SSE,高长泉,白生文,林素君,5397.172,19930317,浙江,台州市,www.headman.cn,hdm@headman.cn;cjy@headman.cn,浙江省台州市玉环市大麦屿街道北山头,498
603444.SH,SSE,卢竑岩,卢竑岩,梁丽莉,7186.4552,20040326,福建,厦门市,www.g-bits.com,ir@g-bits.com,福建省厦门市思明区软件园二期望海路4号101室,663
601988.SH,SSE,刘连舸,王江,梅非奇,29438779.1241,19831031,北京,北京市,www.boc.cn,ir@bankofchina.com,北京市复兴门内大街1号,306232
601901.SH,SSE,施华,何亚刚,何亚刚,823210.1395,19941026,湖南,长沙市,www.foundersc.com,pub@foundersc.com,"湖南省长沙市天心区湘江中路二段36号华远国际中心37层(华远华中心4,5号楼3701-3717)",6734
603681.SH,SSE,吕新民,吕新民,杨德波,16659.1604,20020128,上海,上海市,www.ygtape.com,boris@ygtape.com,上海市青浦区朱家角工业园区康工路15号,1497
688002.SH,SSE,马宏,马宏,马宏,44500.0,20091211,山东,烟台市,www.raytrontek.com,raytron@raytrontek.com,山东省烟台市开发区贵阳大街11号,861
