ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,office,employees
300747.SZ,SZSE,伍晓峰,吕卫民,卢昆忠,28800.0,20070406,湖北,武汉市,www.raycuslaser.com,stock@raycuslaser.com;kz.lu@raycuslaser.com;lxl@raycuslaser.com,湖北省武汉市东湖开发区高新大道999号,2076.0
300999.SZ,SZSE,郭孔丰,穆彦魁,洪美玲,542159.1536,20050617,上海,上海市,www.yihaikerry.net.cn,jinlongyu_ir@cn.wilmar-intl.com,上海市浦东新区中国(上海)自由贸易试验区博成路1379号15层,28700.0
002023.SZ,SZSE,李飚,魏彦廷,张龙勇,75679.1003,19921123,四川,成都市,www.schtgx.com,board@haitegroup.com,四川省成都市科园南一路9号,1240.0
002043.SZ,SZSE,丁鸿敏,陆利华,丁涛,77475.6002,20011227,浙江,湖州市,www.dhwooden.com,dehua_ss@dhwooden.com;zds@dhwooden.com;dingtao@dhwooden.com,浙江省湖州市武康镇临溪街588号,2707.0
002004.SZ,SZSE,张松山,张海安,彭云辉,197991.9191,19920311,重庆,重庆市,www.huapont.cn,huapont@163.com,重庆市渝北区人和星光大道69号,12050.0
002024.SZ,SZSE,张近东,侯恩龙,黄巍,931003.9655,19960515,江苏,南京市,www.suning.cn/www.suning.com,stock@suning.com,江苏省南京市玄武区苏宁大道1号,42196.0
002050.SZ,SZSE,张亚波,张亚波,胡凯程,359204.1778,19940910,浙江,绍兴市,www.zjshc.com,shc@zjshc.com,浙江省绍兴市新昌县梅渚镇沃西大道219号三花工业园区办公大楼,10635.0
002032.SZ,SZSE,Thierry de La Tour d’Artaise,苏明瑞,叶继德,82108.386,19980717,浙江,台州市,www.supor.com.cn,002032@supor.com;yjd@supor.com;flin@supor.com,浙江省杭州市滨江区江晖路1772号苏泊尔大厦15层,12292.0
002022.SZ,SZSE,周琴琴,CHEN CHAO,王锡林,51478.1793,19811122,上海,上海市,www.skhb.com,kehua@skhb.com;songyukun@skhb.com,上海市徐汇区钦州北路1189号,1808.0
002985.SZ,SZSE,王淑敏,王淑敏,王飞,15016.0,20030512,北京,北京市,www.bjgk.com,bmdongban@bjgk.com,"北京市昌平区沙河镇,河北省正定县高新园区北区",288.0
000333.SZ,SZSE,方洪波,方洪波,江鹏,702179.5879,20000407,广东,佛山市,www.midea.com,IR@midea.com,广东省佛山市顺德区北滘镇美的大道6号美的总部大楼B区26-28楼,134897.0
002866.SZ,SZSE,邹伟民,邹伟民,许小丽,28625.5886,20071105,江苏,扬州市,www.transimage.cn,tsssb01@transimage.cn,江苏省扬州市高邮经济开发区凌波路33号,2231.0
002427.SZ,SZSE,杨梅方,杨梅方,黄瑱,43797.0123,20031030,浙江,湖州市,www.unifull.com,bs@unifull.com;huangzhen@unifull.com,浙江省湖州市和孚镇工业园区,2148.0
002358.SZ,SZSE,杨合岭,曹宏,韩瑞,92975.6977,20001030,河南,许昌市,www.hnsyec.com,hnsyzqb@163.com;hanr@hnsyec.com;zhangxw@hnsyec.com,河南省长葛市魏武路南段西侧,12524.0
002206.SZ,SZSE,高利民,高王伟,吕佩芬,122302.8645,20010521,浙江,嘉兴市,www.halead.com,lpf@halead.com;002206@halead.com;hld@halead.com;ycx@halead.com,浙江省海宁市马桥镇经编产业园区新民路18号,2476.0
002963.SZ,SZSE,戴宝林,戴宝林,侯春辉,15035.993,20000607,北京,北京市,www.haoersai.com,haoersai@hes0501.com.cn,北京市丰台区南四环西路128号院诺德中心3号楼22层,502.0
300434.SZ,SZSE,魏宝康,魏宝康,林强,40174.3872,20040715,四川,成都市,www.goldstone-group.com,goldstone@goldstone-group.com,四川省成都市家园路8号大地新光华广场A1区8楼,1682.0
300168.SZ,SZSE,胡宏伟,胡宏伟,张丽艳,118758.4762,19951109,上海,上海市,www.wondersgroup.com,invest@wondersgroup.com,上海市静安区北京西路968号嘉地中心32-33楼,6213.0
002562.SZ,SZSE,钱志达,钱志达,钱柳华,94761.8393,20010319,浙江,嘉兴市,www.brother.com.cn,stock@brother.com.cn,浙江省海宁市海洲街道学林街1号,2381.0
300560.SZ,SZSE,陈融洁,朱小梅,张军,22626.9812,20011107,福建,福州市,www.zftii.com,zftii@zftii.com;zhangweiling@zftii.com;junzhang@zftii.com,"福建省福州市鼓楼区铜盘路软件大道89号软件园F区4号楼20,21,22层",1432.0
002999.SZ,SZSE,邹宁,刘艺,柯英超,24828.0,20090326,广东,广州市,www.gd-tianhe.com,zqbgs@gd-tianhe.com,广东省广州市越秀区东风东路709号,1792.0
002149.SZ,SZSE,巨建辉,杨延安,顾亮,42541.4274,20001228,陕西,西安市,www.c-wmm.com,002149@c-wmm.com;l.gu@c-wmm.com;xbclzqb@163.com,陕西省西安市经开区泾渭工业园西金路西段15号,1428.0
002296.SZ,SZSE,李海鹰,谢春生,杜旭升,38965.642,20011115,河南,郑州市,www.hhkj.cn,zqb@hhkj.cn;duxusheng@hhkj.cn;guozhimin@hhkj.cn,河南省郑州市高新技术产业开发区科学大道74号,765.0
002917.SZ,SZSE,明景谷,明刚,周一玲,27134.4,19940119,广东,深圳市,www.kingexplorer.com,ir@kingexplorer.com;king@kingexplorer.com,广东省深圳市南山区学府路63号高新区联合总部大厦33楼,718.0
002783.SZ,SZSE,邵兴祥,林宏,林宏,37772.1523,19940630,湖北,荆门市,www.hbklgroup.cn,zbb@hbklgroup.cn;hbkllh@sina.com;klyuping@163.com,湖北省荆门市东宝区泉口路20号,2679.0
300051.SZ,SZSE,余成斌,余成斌,余成斌,36569.869,20040401,福建,厦门市,www.35.com,zqb@35.cn,福建省厦门市火炬高新技术产业开发区软件园二期观日路8号,660.0
300102.SZ,SZSE,金张育,蔡海防,刘文辉,70751.5811,20060221,福建,厦门市,www.changelight.com.cn,300102@changelight.com.cn,福建省厦门市湖里区岐山北路514号E栋,2637.0
001979.SZ,SZSE,许永军,蒋铁峰,刘宁,792231.7431,19920219,广东,深圳市,www.cmsk1979.com,cmsk@mail.shekou.com;cmskir@cmhk.com,广东省深圳市南山区蛇口兴华路6号南海意库3号楼,49014.0
300653.SZ,SZSE,王涛,沙树壮,陆美娇,12000.0,20031022,山东,烟台市,www.zhbio.com,ir@zhbio.com,山东省烟台市经济技术开发区衡山路10号,305.0
002414.SZ,SZSE,黄立,张燕,陈丽玲,159185.2878,20040713,湖北,武汉市,www.wuhan-guide.com,liling.chen@126.com;guide@guide-infrared.com;rayel1314@163.com,湖北省武汉市东湖开发区黄龙山南路6号,2956.0
300008.SZ,SZSE,刘楠,占金锋,刘楠,96001.6185,20011029,上海,上海市,www.bestwaysh.com,public@bestwaysh.com;liunan@bestwaysh.com;luyingying@bestwaysh.com,上海市松江区莘砖公路518号10号楼,750.0
300022.SZ,SZSE,王新明,王新明,杨元兴,38024.038,19941208,四川,成都市,www.gifore.com,office@gifore.com.cn;yangyx@gifore.com;liugc@gifore.com,四川省成都市郫都区现代工业港北部园区港通北二路219号,1153.0
002749.SZ,SZSE,颜昌绪,颜亚奇,何颉,43088.477,19851230,四川,成都市,www.scggic.com,dsh@scggic.com,四川省成都市龙泉驿区北京路899号,1207.0
002466.SZ,SZSE,蒋卫平,蒋卫平,李波,147709.9383,19951016,四川,遂宁市,www.tianqilithium.com,ir@tianqilithium.com;libo@tianqilithium.com;fuxm@tianqilithium.com,四川省成都市高朋东路10号,1851.0
300498.SZ,SZSE,温志芬,梁志雄,梅锦方,637346.384,19930726,广东,云浮市,www.wens.com.cn,dsh@wens.com.cn,广东省云浮市新兴县新城镇东堤北路9号,50024.0
002053.SZ,SZSE,谢一华,周立新,李政良,76097.8566,20020725,云南,昆明市,www.cnyeic.com,ynyh@email.ynyh.com;310944181@qq.com;1310514617@qq.com;597541817@qq.com,云南省昆明市官渡区春城路276号,2651.0
002104.SZ,SZSE,钱京,胡兆凤,陈妹妹,69692.1354,19960924,江苏,镇江市,www.hengbao.com,ir@hengbao.com;hengbao@hengbao.com,江苏省丹阳市横塘工业区,1377.0
002527.SZ,SZSE,纪翌,武玉会,杨丽莎,62020.7477,19950310,上海,上海市,www.stepelectric.com,yangls@stepelectric.com;yulla@stepelectric.com,上海市嘉定区南翔镇新勤路289号,2446.0
300547.SZ,SZSE,文琦超,蒋青春,张富厚,21690.6174,20020621,四川,达州市,www.chuanhuan.com,chkj@chuanhuan.com,四川省达州市大竹县东柳工业园区,1418.0
002351.SZ,SZSE,张文东,张文东,李晓东,88910.7,20010116,广东,深圳市,www.edifier.com,main@edifier.com;yuki_he@edifier.com,广东省深圳市南山区科技园深南大道9998号万利达科技大厦22层9单元,3221.0
300199.SZ,SZSE,曾少贵,,朱文丰,91692.704,20030402,广东,深圳市,www.hybio.com.cn,hy@hybio.com.cn,广东省深圳市南山区高新技术工业园中区翰宇生物医药园办公大楼四层,976.0
300820.SZ,SZSE,王军,周英怀,刘世伟,9501.0,19960116,四川,德阳市,www.injet.cn,dsb@injet.cn;lsw@injet.cn,四川省德阳市旌阳区金沙江西路686号,504.0
300463.SZ,SZSE,唐勇,吴明建,史炜,55710.9295,19941020,四川,成都市,www.maccura.com,zqb@maccura.com;zouy118@maccura.com,四川省成都市高新区安和二路8号,2353.0
300303.SZ,SZSE,邢美正,高四清,于芳,127810.3487,20050915,广东,深圳市,www.jfled.com.cn,jfzq@jfled.com.cn,广东省深圳市龙岗区平湖街道鹅公岭社区鹅岭工业区4号,2563.0
002108.SZ,SZSE,陈宏伟,于增胜,李繁联,141792.4199,19950102,河北,沧州市,www.cz-mz.com,cz-mz@cz-mz.com;lifanlian999@126.com;liangfang426@126.com,河北省沧州市吉林大道与永济西路交叉口处明珠大厦,2035.0
002054.SZ,SZSE,黄冠雄,陈秋有,朱闽翀,41923.0828,20020621,广东,佛山市,www.dymatic.com,info@dymatic.com;Zhumc@dymatic.com;Pandk@dymatic.com,广东省佛山市顺德区容桂街道广珠路海尾路段44号,1858.0
002809.SZ,SZSE,刘连军,刘连军,程占省,20603.4333,20050331,广东,惠州市,www.redwall.com.cn,public@redwall.com.cn,广东省惠州市博罗县石湾镇科技产业园,806.0
300819.SZ,SZSE,仲鸿天,沈松,黄亚辉,9947.0,20000526,江苏,苏州市,www.jujie.com,jujie@jujie.com;yy4h@jujie.com,江苏省苏州市吴江区太湖新城交通路68号,1115.0
002567.SZ,SZSE,陶一山,陶业,孙双胜,97907.7582,19920911,湖南,株洲市,www.trsgroup.com.cn,TRS@tangrenshen.com.cn;sss@trsgroup.cn;sn-fz@trsgroup.cn,湖南省株洲市国家高新技术产业开发区栗雨工业园,9754.0
002432.SZ,SZSE,刘毅,刘毅,邬彤,43280.5921,19950822,天津,天津市,www.jiuan.com,ir@jiuan.com,天津市南开区南开工业园雅安道金平路3号,1153.0
300407.SZ,SZSE,孔祥洲,王伟,蔡登明,30508.0462,20000125,天津,天津市,www.keyvia.cn,zhengquan@keyvia.cn;wangrj@keyvia.cn,天津市天津滨海高新区华苑产业园(环外)海泰发展二路15号,1403.0
300823.SZ,SZSE,陈振东,陈振东,林琳,9355.9091,20020515,天津,天津市,www.tjkmachinery.com,tjkbo@tjkmachinery.com;ir@tjkmachinery.com,天津市北辰区陆路港物流装备产业园陆港五纬路7号,569.0
001965.SZ,SZSE,王秀峰,刘昌松,吴新华,617822.7754,19931218,天津,天津市,www.cmexpressway.com,cmexpressway@cmhk.com,北京市朝阳区建国路118号招商局大厦31层,5204.0
300318.SZ,SZSE,翟晓枫,蒋焱,董海锋,81690.0495,20010712,北京,北京市,www.bohui-tech.com,dsh@bohui-tech.com,北京市昌平区生命园路9号院,1415.0
002141.SZ,SZSE,韩桃子,韩桃子,梁丹妮,113465.6519,20021010,广东,珠海市,www.sz002141.com,stock@sz002141.com,广东省深圳市福田区金田路4028号荣超经贸中心33楼08单元,889.0
300072.SZ,SZSE,刘雷,李林,曹华锋,234972.0302,19970603,北京,北京市,www.sanju.cn,investor@sanju.cn,"北京市海淀区人大北路33号1号楼大行基业大厦9,10,11,12层",5167.0
300070.SZ,SZSE,文剑平,戴日成,张兴,316459.6594,20010717,北京,北京市,www.originwater.com,IR@originwater.com,北京市海淀区生命科学园路23-2碧水源大厦,2911.0
002668.SZ,SZSE,赵国栋,刘向东,赵国栋,108411.1428,20021101,广东,中山市,www.homa.cn,homa@homa.cn;amdq_zqb@163.com,广东省中山市南头镇东福北路54号,8830.0
300119.SZ,SZSE,李守军,李守军,徐健,40449.3463,20010802,天津,天津市,www.ringpu.com,zqb@ringpu.com,天津市空港经济区东九道1号,2050.0
300542.SZ,SZSE,康路,张燕生,张大新,30008.3479,19980124,北京,北京市,www.brilliance.com.cn,brilliance@brilliance.com.cn,北京市海淀区蓝靛厂东路2号院金源时代商务中心2号楼B座8层,1393.0
300106.SZ,SZSE,李昌胜,,梁雷,21133.231,20030618,新疆,石河子市,www.xjxbmy.com,Xbmy20030608@126.com;2402313916@qq.com;xbmy_zqb@126.com,新疆维吾尔自治区石河子市开发区北一东路28号,626.0
300279.SZ,SZSE,冯红涛,徐宏斌,陈瑶,44894.1998,19980814,江苏,无锡市,www.hodgen-china.com,stock@hodgen-china.com;chenyao@hodgen-china.com;wufan@hodgen-china.com,江苏省无锡市长江东路177号,1807.0
002055.SZ,SZSE,邱建民,邱扬,王海,47348.558,19920410,广东,深圳市,www.deren.com,002055@deren.com,广东省深圳市光明区凤凰街道汇通路269号得润电子工业园,11661.0
300388.SZ,SZSE,李松珊,常先米,李燕来,69895.4507,19970225,安徽,合肥市,www.gzep.com.cn,gzhb@gzep.com.cn;lyl@gzep.com.cn;aij@gzep.com.cn,安徽省合肥市高新区创新大道2688号中新网安大厦,2987.0
300015.SZ,SZSE,陈邦,李力,吴士君,412151.8035,20030124,湖南,长沙市,www.aierchina.com,zhengquanbu@yeah.net,湖南省长沙市芙蓉中路二段198号新世纪大厦4楼,18241.0
002530.SZ,SZSE,朱文明,徐正军,房莉莉,77919.8175,19880730,江苏,盐城市,www.fengdong.com/www.foresee.com.cn,JCHL@jc-interconnect.com;zhuxuefang@foresee.com.cn,江苏省盐城市大丰区经济开发区南翔西路333号,3770.0
002507.SZ,SZSE,周斌全,赵平,韦永生,78935.7241,19880430,重庆,重庆市,www.flzc.com,flzcxzj@163.com;weiys@flzc.com,重庆市涪陵区江北街道办事处二渡村一组,2607.0
002375.SZ,SZSE,张小明,张小明,戴轶钧,133999.6498,19950707,浙江,绍兴市,www.chinayasha.com,yasha_002375@163.com,浙江省杭州市西湖区沙秀路99号亚厦中心A座,6847.0
002455.SZ,SZSE,郑铁江,蒋国强,陈慧敏,51701.306,20020701,江苏,无锡市,www.bcchem.com,bcc@bcchem.com,江苏省江阴市云亭街道建设路55号,974.0
300018.SZ,SZSE,邓志刚,邓志刚,董志刚,48083.1536,20011116,湖北,武汉市,www.zyhd.com.cn,stock@zyhd.com.cn,湖北省武汉市东湖新技术开发区华中科技大学科技园六路6号,886.0
300323.SZ,SZSE,俞信华,周建会,连程杰,109216.1429,20051108,湖北,武汉市,www.hcsemitek.com,zq@hcsemitek.com,湖北省武汉市东湖开发区滨湖路8号,3762.0
002109.SZ,SZSE,樊洺僖,王颖,席永生,105294.4789,19970829,陕西,咸阳市,www.snxhchem.com,snxhchem002109@163.com;407114886@qq.com;xys0716@163.com,陕西省咸阳市兴平市东城区迎宾大道,1166.0
300715.SZ,SZSE,钱林弟,李忠人,栾承连,17090.75,20110713,江苏,苏州市,www.canlon.com.cn,luancl@canlon.com.cn;klgf@canlon.com.cn;zqq@canlon.com.cn,江苏省苏州市吴江区七都镇亨通大道8号,921.0
002111.SZ,SZSE,李光太,李文轩,罗丰,38182.7504,19960919,山东,威海市,www.guangtai.com.cn,luofeng@guangtai.com.cn;guangtai@guangtai.com.cn;juyanwei@guangtai.com.cn,山东省威海市环翠区黄河街16号,2157.0
002107.SZ,SZSE,赵丙贤,曾英姿,赵彩霞,57720.96,20020209,山东,潍坊市,www.wohua.cn,cicszg@163.com;panny105@163.com;dongmi_002107@163.com;zhengdai_002107@163.com,山东省潍坊市高新技术产业开发区梨园街3517号,1319.0
002087.SZ,SZSE,魏学柱,陶国定,许勤芝,81679.4335,19961220,河南,南阳市,www.xinye-tex.com,002087xyfz@sina.cn;webmaster@xinye-tex.com;yaoxiaoying3@sina.com,河南省南阳市新野县城关镇书院路15号,9153.0
002069.SZ,SZSE,唐艳,唐艳,阎忠吉,71111.2194,19920921,辽宁,大连市,www.zhangzidao.com,yanzhongji@zhangzidao.com;touzizhe@zhangzidao.com;zhangzidao@zhangzidao.com,辽宁省大连市中山区港兴路6号大连万达中心写字楼27层,2412.0
002863.SZ,SZSE,葛炳灶,何东挺,何东挺,39468.0678,20050201,浙江,金华市,www.jfkd.com.cn,jfkd@jinfei.cn,浙江省金华市婺城区夹溪路888号,3227.0
002309.SZ,SZSE,王柏兴,王伟峰,诸燕,87178.7068,19880905,江苏,苏州市,www.zhongli.com,zhonglidm@zhongli.com,江苏省常熟市东南经济开发区,7139.0
002643.SZ,SZSE,黄以武,王忠立,于书敏,90913.3215,19950705,山东,烟台市,www.valiant.cecep.cn,wanrun@valiant-cn.com;xiaoxl@valiant-cn.com;yushumin@valiant-cn.com,山东省烟台市经济技术开发区五指山路11号,3583.0
300190.SZ,SZSE,李月中,宗韬,朱敏,78155.421,20030212,江苏,常州市,www.wellegroup.com,info@wellegroup.com;shenjuan@wellegroup.com;zhumin@wellegroup.com,江苏省常州市汉江路156号,2211.0
300088.SZ,SZSE,高前文,郑建军,陈伟达,244748.3252,20060119,安徽,芜湖市,www.tokengroup.com,token@token-ito.com;wdchen@token-ito.com;chchzhang@token-ito.com,安徽省芜湖市经济技术开发区汽经二路以东长信科技工业园,14146.0
300023.SZ,SZSE,王伟,王伟,刘悦,31610.6775,20010412,陕西,西安市,www.bode-e.com,dongmiban@bode-e.com;yangwei@bode-e.com,陕西省西安市高新区草堂科技产业基地秦岭大道西付6号,87.0
002888.SZ,SZSE,HONGBO YAO,JUNJIE MICHAEL YAO,张小康,12467.64,19970624,广东,广州市,www.hivi.com,zqb@hivi.com,广东省广州市南沙区东涌镇三沙公路13号,818.0
002909.SZ,SZSE,邹珍凡,邹珍凡,吴珈宜,23380.2773,20060810,广东,广州市,www.jointas.com,jitaihuagong@jointas.com,"广东省广州市高新技术产业开发区南翔一路62号自编六栋二楼,五楼",815.0
002082.SZ,SZSE,赵守明,赵守明,刘同科,61822.2829,19990331,浙江,湖州市,www.wepon.com.cn,liu_tk@163.com;wanbangdesjl@163.com;wepon@wepon.com.cn;wbdzy@wepon.cn,浙江省台州市温岭市城东街道百丈北路28号,3776.0
002092.SZ,SZSE,刘洪,刘洪,张玲,214644.9598,20011218,新疆,乌鲁木齐市,www.zthx.com,zthx@zthx.com;feixiang_01@163.com;zhanglingling517@163.com,新疆维吾尔自治区乌鲁木齐市经济技术开发区阳澄湖路39号,19834.0
002089.SZ,SZSE,张亦斌,张亦斌,张亦斌,137466.9616,19970101,江苏,苏州市,www.nsu.com.cn,nsu@nsu.com.cn;zqb@nsu.com.cn,江苏省苏州市苏州工业园区泾茂路168号新海宜科技园,211.0
002799.SZ,SZSE,李移岭,孙学军,林蔚,18000.0,20010628,陕西,西安市,www.globalprinting.cn,xgp@globalprinting.cn;quyingjun@globalprinting.cn;security@globalprinting.cn,陕西省西安市高新区科技一路32号,1002.0
300103.SZ,SZSE,傅建平,傅建平,韦尔奇,31760.1,20020516,陕西,西安市,www.sxdagang.com,investor@dagang.com.cn;wangrui@dagang.com.cn,陕西省西安市高新区毕原三路10号,572.0
300164.SZ,SZSE,张国桉,任延忠,张志坚,51353.0289,19950615,陕西,西安市,www.tongoiltools.com,investor@tongoiltools.com,陕西省西安市高新区唐延路51号人寿壹中心A座13层,804.0
002057.SZ,SZSE,毛海波,毛海波,章超,57528.7776,20020327,安徽,马鞍山市,www.ty-magnet.com,sattty@ty-magnet.com;zhangc@sinosteel.com;luoheng@sinosteel.com,安徽省马鞍山市雨山区霍里山大道南段9号,973.0
002077.SZ,SZSE,王茂和,王靖宇,吴晓坚,58034.8513,20000420,江苏,镇江市,www.dggf.cn,dggf2077@sina.cn;lexuefang@sina.com;dggfwu@hotmail.com,江苏省镇江市新区港南路401号宜侯大厦11层,836.0
002079.SZ,SZSE,吴炆皜,滕有西,滕有西,76886.4673,19901112,江苏,苏州市,www.goodark.com,info@goodark.com;y.x.teng@goodark.com,江苏省苏州市通安开发区华金路200号,1687.0
002078.SZ,SZSE,李洪信,李洪信,庞传顺,260249.8563,20000426,山东,济宁市,www.sunpapergroup.com,pangfucheng@sunpaper.cn;sunpaper@sunpaper.cn;wangtao@sunpaper.cn,山东省济宁市兖州区友谊路1号,10145.0
002523.SZ,SZSE,龙九文,郑正国,范文生,141664.08,19991126,湖南,株洲市,www.tqcc.cn,tqcc@tqcc.cn;sid@tqcc.cn,湖南省株洲市石峰区田心北门,1658.0
300273.SZ,SZSE,郝镇熙,郝镇熙,张晓菁,79451.4776,19960401,广东,珠海市,www.hokai.com,ir@hokai.com,广东省珠海市香洲区宝盛路5号,1022.0
300016.SZ,SZSE,WANG XU,WANG XU,邵泽慧,49449.4476,19920905,北京,北京市,www.beilu.com.cn,blxp@beilu.com.cn,北京市海淀区西直门北大街32号枫蓝国际写字楼A座7层,641.0
002058.SZ,SZSE,李彧,俞世新,殷骏,14344.8332,19921024,上海,上海市,www.welltech.cn,dm@welltech.com.cn;feng.zhang@welletech.com.cn,上海市闵行区虹中路263号1幢,201.0
002059.SZ,SZSE,张睿,孙鹏,郭金,101243.4813,20001229,云南,昆明市,www.ynlygf.com,ynly002059@126.com,"云南省昆明市盘龙区世博生态城低碳中心B栋1单元16层,17层",2646.0
002091.SZ,SZSE,张子燕,陈晓东,张健,156353.6598,19980507,江苏,苏州市,www.gtig.com,office@gtig.com;gsh@gtiggm.com;xxy@gtiggm.com;zhangjian@gtig.com;xxy@gtig.com,江苏省张家港市人民中路国泰大厦31楼,15353.0
002094.SZ,SZSE,陈索斌,唐风杰,杜心强,69089.7549,19970303,山东,青岛市,www.chinakingking.com,stock@chinakingking.com;qsb@chinakingking.com,"山东省青岛市崂山区香港东路195号上实中心T3楼15,16楼",3621.0
300006.SZ,SZSE,彭伟民,邱戎钊,崔丹,81224.1205,19990906,重庆,重庆市,www.cqlummy.com,cqlm@cqlummy.com;cuidan@cqlummy.com;chenfeng@cqlummy.com,"重庆市渝北区杨柳路2号综合研发楼B塔楼15层,16层",1505.0
300142.SZ,SZSE,李云春,姜润生,张荔,154345.1984,20010116,云南,昆明市,www.walvax.com,ir@walvax.com,云南省昆明市高新区科园路99号鼎易天城9栋A座19楼,1237.0
002406.SZ,SZSE,刘延生,刘娅雪,刘硕,62031.2954,20040616,河南,许昌市,www.yodonchina.com,liru@yodonchina.com;sec@yodonchina.com,河南省许昌市北郊尚集镇昌盛路,1730.0
300039.SZ,SZSE,穆竟伟,王国明,任立旺,104600.0,20000412,上海,上海市,www.xykb.com,kbyydmb@126.com,上海市奉贤区工业综合开发区程普路88号,1701.0
300074.SZ,SZSE,吕文辉,胡君健,李惠,53389.29,20030922,上海,上海市,www.avcon.com.cn,ir@avcon.com.cn,上海市杨浦区国权北路1688弄A6座,526.0
300883.SZ,SZSE,徐龙平,徐龙平,吴献忠,34600.0,20100402,安徽,滁州市,www.llddl.com,lddm@sh-led.com,安徽省滁州市明光市工业园区体育路150号,563.0
300271.SZ,SZSE,邵学,邵学,韦光宇,81574.3618,20010618,北京,北京市,www.thunisoft.com,IR@thunisoft.com,北京市海淀区中关村东路1号院清华科技园科技大厦C座25层,7339.0
002065.SZ,SZSE,薛向东,吕波,杨健,311548.2375,20010120,北京,北京市,www.dhcc.com.cn,strongyang@dhcc.com.cn;zhangwen_cw@dhcc.com.cn,北京市海淀区紫金数码园3号楼16层,8991.0
002153.SZ,SZSE,李仲初,李仲初,罗芳,107074.4175,19980206,北京,北京市,www.shijigroup.com,ir@shijigroup.com;luofang@shijigroup.com;any.zhao@shijigroup.com,"北京市石景山区玉泉路59号院2号楼燕保大厦六层,北京市东城区东水井胡同5号15层",5574.0
002727.SZ,SZSE,阮鸿献,阮鸿献,李正红,59531.2525,20001108,云南,昆明市,www.hx8886.com,1192373467@qq.com,云南省昆明市经济技术开发区鸿翔路1号,27644.0
002839.SZ,SZSE,季颖,吴开,张平,180795.7641,20011127,江苏,苏州市,www.zrcbank.com,office@zrcbank.com;lucia_tao@sina.com;zhp3655@sina.com,江苏省苏州市张家港市杨舍镇人民中路66号,2263.0
002756.SZ,SZSE,高兴江,高兴江,徐凤,36503.0,20000719,浙江,湖州市,www.yongxingbxg.com,yxzq@yongxingbxg.com,浙江省湖州市吴兴区杨家埠工业区,1420.0
002703.SZ,SZSE,张世权,张宝义,刘晓平,78964.4637,19930602,浙江,金华市,www.zjshibao.com,ir@shibaogroup.com,浙江省杭州市经济技术开发区17号大街6号,1517.0
002669.SZ,SZSE,王建祥,姚其胜,沈一涛,25249.2921,19880714,上海,上海市,www.shkdchem.com,kdxc@shkdchem.com,上海市奉贤区雷州路169号,811.0
300272.SZ,SZSE,瞿建国,QU RAYMOND MING(瞿亚明),蒋玮芳,58279.4909,20010227,上海,上海市,www.canature.com,dongmiban@canature.com,上海市浦东新区川大路518号,820.0
002063.SZ,SZSE,陈利浩,黄笑华,陈利浩,110248.6112,19981229,广东,珠海市,www.ygsoft.com,ygstock@ygsoft.com,广东省珠海市港湾大道科技一路3号,4749.0
002095.SZ,SZSE,孙德良,孙德良,范悦龙,25272.0,20000807,浙江,杭州市,corp.netsun.com,zqb@netsun.com,浙江省杭州市莫干山路187号易盛大厦12F,670.0
002052.SZ,SZSE,袁明,,刘道榆,74595.9694,19940203,广东,深圳市,www.coship.com,coship@coship.com;liudaoyu@coship.com,广东省深圳市南山区高新区北区第五工业区彩虹科技大楼A6楼,546.0
002687.SZ,SZSE,池也,白光宇,吴匡笔,35000.0,20010731,浙江,温州市,www.giuseppe.cn,info@giuseppe.cn;wukuangbi@giuseppe.cn;qzbdsb@126.com,浙江省温州市平阳县昆阳镇平瑞公路588号,3887.0
002686.SZ,SZSE,吴晓明,江澜,翟峰,43556.8564,19950703,浙江,台州市,www.yilida.com,db@yilida.com;luoyangxi@yilida.com;zhaifeng@yilida.com,浙江省台州市路桥区横街镇亿利达路,2698.0
002324.SZ,SZSE,周文,周文,储民宏,84505.1931,19991028,上海,上海市,www.pret.com.cn,dsh@pret.com.cn;chumh@pret.com.cn;yangfan@pret.com.cn,上海市青浦工业园区新业路558号,1216.0
002568.SZ,SZSE,刘晓东,刘晓东,耿涛,53585.2426,19970619,上海,上海市,www.bairun.net,Angela.geng@bairun.net;bairun@bairun.net,上海市浦东新区康桥工业区康桥东路558号,1452.0
002506.SZ,SZSE,罗鑫,罗鑫,马君健,508194.18,20030626,上海,上海市,www.gclsi.com,gclsizqb@gclsi.com,江苏省苏州市工业园区新庆路28号(协鑫能源中心),2304.0
002090.SZ,SZSE,贺安鹰,郭伟,李剑,40426.4936,19951110,江苏,南京市,www.wiscom.com.cn,tzb@wiscom.com.cn,江苏省南京市江宁开发区将军大道100号,1250.0
002084.SZ,SZSE,唐台英,王瑞泉,陈巍,55459.8528,19980108,广东,广州市,www.seagullgroup.cn,seagull@seagullgroup.cn;cw1968@tom.com;fang.wang@seagullgroup.cn,广东省广州市番禺区沙头街禺山西路363号联邦工业城内,3750.0
002081.SZ,SZSE,王汉林,曹黎明,宁波,268335.8689,19930106,江苏,苏州市,www.goldmantis.com,tzglb@goldmantis.com,江苏省苏州市西环路888号,17254.0
002718.SZ,SZSE,时沈祥,韩耘,吴伟江,13144.7829,20071223,浙江,嘉兴市,www.chinayoubang.com,zhejiangyoubang@163.com,浙江省嘉兴市海盐县百步镇百步大道388号,860.0
